record_id,company_name,contact_first,contact_last,email,phone,city,state,zip,signup_date,monthly_volume,status
MRC-100856,Summit Printing,Paul,Walker,paul.walker@summit-example.com,3403543982,Phoenix,AZ,85001,2019-07-27,1253.19,churned
MRC-101893,Pioneer Bakery,Kevin,Taylor,,(206) 948-5880,Chicago,IL,60601,2019-07-07,3977.67,pending
MRC-100551,Bluebird Cleaning,Kevin,Martin,kevin.martin@bluebird-example.com,9914357824,Chicago,IL,60601,2023-03-31,3862.71,churned
MRC-100698,Redstone Catering,Maria,Garcia,maria.garcia@redstone-example.com,+1 364 912 2424,Providence,RI,2903,2020-01-13,1041.2,active
MRC-100544,Redstone Printing,James,Moore,james.moore@redstone-example.com,770-547-8344,Spring,TX,77373,2019-12-19,224.52,active
MRC-101306,Lakeside HVAC,Sarah,Williams,sarah.williams@lakeside-example.com,(762) 959-9188,Atlanta,GA,30303,2019-08-13,0.0,churned
MRC-100391,Willow Logistics,Linda,Moore,linda.moore@willow-example.com,,Chicago,IL,60601,2025-10-03,206.04,active
MRC-100860,Granite Printing,Mark,Lee,mark.lee@granite-example.com,6517922250,Phoenix,AZ,85001,2025-07-27,1228.23,pending
MRC-100658,Granite HVAC,Robert,Williams,robert.williams@granite-example.com,(204) 837-5233,Portland,OR,97201,2025-10-01,3133.37,active
MRC-100233,Summit Roofing,Maria,Jones,maria.jones@summit-example.com,2283206357,Portland,OR,97201,2022-01-09,0.0,active
MRC-100911,Bluebird Logistics,,Martinez,karen.martinez@bluebird-example.com,,Denver,CO,80202,2023-09-06,3341.59,PENDING
MRC-101966,Harbor Electric,Olivia,Davis,,4952345176,Boston,MA,,2019-10-06,1695.92,active
MRC-101273,Bluebird Printing,Kevin,Martinez,kevin.martinez@bluebird-example.com,9583837537,Phoenix,AZ,85001,2020-10-27,1919.1,Active
MRC-100608,Lakeside Logistics,Jason,Thomas,jason.thomas@lakeside-example.com,+1 412 334 7939,Houston,TX,77002,2021-08-01,1344.73,pending
MRC-101835,Granite Consulting,Nancy,Martin,nancy.martin@granite-example.com,,Providence,RI,02903,2023-01-27,4435.8,active
MRC-100508,Willow Auto Repair,Anna,Thomas,anna.thomas@willow-example.com,(435) 723-9176,Denver,CO,80202,2022-03-08,2608.77,churned
MRC-101254,Ironwood Bakery,Mark,Johnson,mark.johnson@ironwood-example.com,(654) 752-9579,Phoenix,AZ,,2020-07-13,1268.8,active
MRC-101194,Pioneer Landscaping,David,Brown,david.brown@pioneer-example.com,699-717-7338,Denver,CO,80202,2024-05-22,1593.54,churned
MRC-100456,Bluebird Printing,Michael,Brown,michael.brown@bluebird-example.com,221-260-5241,Chicago,IL,,2021-11-03,2938.34,Active
MRC-101554,Harbor Cleaning,Jason,Moore,jason.moore@harbor-example.com,394-513-9299,Providence,RI,02903,,971.49,churned
MRC-101114,Cedar HVAC,Kevin,Williams,kevin.williams@cedar-example.com,+1 859 987 3453,Denver,CO,80202,2025-02-25,1792.81,churned
MRC-101595,Cedar Bakery,Kevin,Brown,kevin.brown@cedar-example.com,(620) 729-3518,Chicago,Ill.,60601,2024-04-24,1985.77,churned
MRC-100055,Lakeside Bakery,Sarah,Brown,sarah.brown@lakeside-example.com,(620) 260-4540,Houston,TX,77002,2020-06-19,540.47,churned
MRC-101493,Ironwood Auto Repair,Robert,Hall,robert.hall@ironwood-example.com,(417) 474-2867,Atlanta,GA,30303,2024-05-17,1859.06,pending
MRC-100454,Granite Auto Repair,Michael,Johnson,michael.johnson@granite-example.com,4787798076,Chicago,IL,60601,2025-08-06,1207.92,churned
MRC-100309,Lakeside Roofing,Anna,Garcia,anna.garcia@lakeside-example.com,(771) 287-4983,Spring,TX,77373,2021-05-10,1931.53,active
MRC-101980,Ironwood Printing,Sophia,Smith,sophia.smith@ironwood-example.com,(585) 626-1497,Newark,NJ,7102,2022-10-19,857.27,PENDING
MRC-101504,Lakeside Catering,Paul,Williams,paul.williams@lakeside-example.com,782-518-6114,Portland,OR,97201,2023-11-21,994.44,ACTIVE
MRC-100257,Cedar Auto Repair,Mark,Jackson,mark.jackson@cedar-example.com,+1 261 386 9178,Chicago,IL,60601,2025-03-07,78.61,active
MRC-101144,Bluebird HVAC,Nancy,Wilson,nancy.wilson@bluebird-example.com,532-623-1252,Phoenix,AZ,85001,2022-06-26,6061.06,churned
MRC-100705,Summit Catering,Daniel,Johnson,daniel.johnson@summit-example.com,8807344228,Phoenix,AZ,85001,2025-08-06,8643.37,churned
MRC-100220,Harbor Roofing,Karen,Hall,karen.hall@harbor-example.com,+1 201 760 5934,Phoenix,AZ,85001,2022-08-23,1070.03,pending
MRC-101802,Willow Roofing,Linda,Anderson,linda.anderson@willow-example.com,230-948-2702,Denver,CO,80202,2020-02-08,623.52,active
MRC-100460,Granite Printing,Mark,Williams,mark.williams@granite-example.com,+1 471 740 2330,Spring,Tex,77373,2020-05-19,-3988.75,PENDING
MRC-101785,Cedar Bakery,James,Rodriguez,james.rodriguez@cedar-example.com,5096233901,Atlanta,GA,30303,2025-03-27,6325.68,CHURNED
MRC-100466,Summit Plumbing,Sophia,Martin,sophia.martin@summit-example.com,8936732047,Atlanta,GA,30303,2023-03-25,266.91,churned
MRC-101696,Lakeside Logistics,David,Moore,david.moore@lakeside-example.com,+1 409 643 8282,Houston,TX,77002,1900-01-01,2510.16,churned
MRC-101181,Cedar Bakery,,Garcia,kevin.garcia@cedar-example.com,+1 809 910 1637,Atlanta,GA,30303,2023-08-08,359.61,active
MRC-101005,Prairie Plumbing,Jason,Moore,jason.moore@prairie-example.com,657-917-3595,Spring,TX,77373,2025-07-02,382.99,churned
MRC-101730,Lakeside Landscaping,James,Davis,james.davis@lakeside-example.com,4687425902,Houston,TX,77002,2023-04-11,3367.1,churned
MRC-100873,Copper Auto Repair,Karen,Jackson,,4799639868,Providence,RI,2903,2025-03-10,6797.91,pending
MRC-101029,Copper Electric,Nancy,Martinez,nancy.martinez@copper-example.com,292-495-3582,Chicago,IL,60601,2019-02-20,320.22,churned
MRC-101387,Prairie Electric,Robert,Walker,robert.walker@prairie-example.com,(564) 305-4112,Newark,NJ,7102,2022-01-13,1465.8,pending
MRC-100745,Ironwood Plumbing,Nancy,Williams,nancy.williams@ironwood-example.com,730-351-7199,Spring,Tex,77373,2019-10-02,3986.54,pending
MRC-101277,Pioneer Bakery,Maria,Taylor,maria.taylor@pioneer-example.com,+1 838 305 2307,Portland,OR,97201,2019-09-09,1104.99,active
MRC-100281,Copper Cleaning,Daniel,Smith,daniel.smith@copper-example.com,740-654-8264,Spring,TX,77373,2023-11-21,1836.93,active
MRC-100404,Cedar Auto Repair,Mark,Jones,mark.jones@cedar-example.com,(583) 905-5033,Providence,RI,2903,2024-01-01,968.99,active
MRC-100335,Copper Plumbing,David,Hall,david.hall@copper-example.com,973-889-8343,Chicago,IL,60601,2020-01-18,288.27,Pending
MRC-100486,Redstone Cleaning,Sarah,Jackson,sarah.jackson@redstone-example.com,(554) 216-1122,Spring,TX,77373,2023-04-14,476.22,CHURNED
MRC-100578,Prairie Consulting,,Johnson,kevin.johnson@prairie-example.com,+1 703 647 4123,Phoenix,AZ,85001,2019-06-12,4345.8,PENDING
MRC-100984,Willow Auto Repair,Daniel,Rodriguez,daniel.rodriguez@willow-example.com,8703216455,Phoenix,AZ,85001,2019-03-23,1841.99,pending
MRC-100881,Cedar Catering,Mark,Rodriguez,mark.rodriguez@cedar-example.com,897-304-2948,Phoenix,AZ,85001,2022-04-22,8639.86,churned
MRC-101698,Granite Printing,Anna,Martinez,anna.martinez@granite-example.com,369-433-9035,Houston,tx,77002,2019-06-18,28862.12,ACTIVE
MRC-101346,Willow Catering,Linda,Wilson,linda.wilson@willow-example.com,,Phoenix,AZ,85001,2023-03-08,3950.48,active
MRC-100186,Lakeside Plumbing,Daniel,Garcia,daniel.garcia@lakeside-example.com,,Denver,CO,80202,2021-06-10,4672.69,Active
MRC-101268,Summit Bakery,Linda,Anderson,linda.anderson@summit-example.com,(261) 225-1052,Houston,TX,77002,2019-12-25,14869.06,active
MRC-101478,Cedar Catering,Laura,Lee,laura.lee@cedar-example.com,9326927698,Boston,MA,2108,2022-04-18,831.47,active
MRC-200037,COPPER CONSULTING,KAREN,Thomas,,,Boston,MA,02108,2024-09-16,362.08,churned
MRC-101514,Willow Roofing,Kevin,Johnson,kevin.johnson@willow-example.com,+1 657 748 5928,Chicago,IL,60601,2023-07-23,7098.6,active
MRC-100917,Cedar Landscaping,Daniel,Jackson,daniel.jackson@cedar-example.com,+1 369 797 5557,Chicago,IL,60601,2020-11-24,2837.82,churned
MRC-101847,Harbor Printing,,Anderson,brian.anderson@harbor-example.com,2093934048,Atlanta,GA,30303,2023-06-28,1722.31,pending
MRC-100920,Pioneer Printing,David,Brown,david.brown@pioneer-example.com,649-622-6273,Chicago,IL,60601,2021-08-17,155.66,pending
MRC-101422,Cedar Printing,Emma,Garcia,emma.garcia@cedar-example.com,8963645510,Spring,TX,77373,2024-12-21,1056.06,active
MRC-100089,Harbor Catering,Sophia,Taylor,sophia.taylor@harbor-example.com,+1 281 223 1851,Chicago,IL,,2025-04-17,4730.09,pending
MRC-100627,Summit Plumbing,Karen,Jackson,karen.jackson@summit-example.com,4204501643,Spring,TX,77373,2023-04-28,1401.93,churned
MRC-101699,Pioneer Bakery,Sophia,Wilson,sophia.wilson@pioneer-example.com,568-864-8809,Denver,CO,80202,2021-12-13,1444.15,ACTIVE
MRC-101970,Ironwood Cleaning,Michael,Miller,michael.miller@ironwood-example.com,337-989-8650,Phoenix,AZ,85001,2022-12-17,755.82,active
MRC-101447,Cedar Printing,Sarah,Rodriguez,sarah.rodriguez@cedar-example.com,+1 937 772 9426,Phoenix,AZ,85001,2023-11-27,1258.13,active
MRC-101813,Lakeside Bakery,James,Williams,james.williams@lakeside-example.com,6305486080,Phoenix,AZ,85001,2024-04-26,92.09,pending
MRC-100279,Lakeside Catering,,Miller,mark.miller@lakeside-example.com,+1 855 803 7008,Spring,TX,77373,2023-04-15,770.9,active
MRC-100206,Harbor Plumbing,Nancy,Garcia,nancy.garcia@harbor-example.com,,Spring,TX,77373,2022-01-18,643.52,pending
MRC-100760,Redstone Auto Repair,Mark,Moore,mark.moore@redstone-example.com,+1 600 303 1097,Phoenix,AZ,85001,2019-09-05,2624.27,churned
MRC-101602,Lakeside Logistics,,Jackson,karen.jackson@lakeside-example.com,+1 619 587 7568,Atlanta,GA,30303,2021-08-28,426.79,PENDING
MRC-100246,Bluebird Bakery,Olivia,Johnson,olivia.johnson@bluebird-example.com,9929454362,Phoenix,AZ,85001,2019-02-06,10602.12,churned
MRC-101731,Redstone Logistics,Sophia,Miller,sophia.miller@redstone-example.com,(747) 556-7574,Providence,RI,02903,2022-09-25,2905.61,churned
MRC-101839,Cedar Landscaping,Olivia,Anderson,olivia.anderson@cedar-example.com,(765) 551-1288,Portland,OR,97201,2024-04-25,2210.61,active
MRC-101764,Willow Logistics,Sarah,Miller,sarah.miller@willow-example.com,5057884873,Spring,TX,77373,,2915.28,churned
MRC-100618,Summit Roofing,Robert,Miller,robert.miller@summit-example.com,+1 709 909 6941,Boston,MA,2108,2022-11-20,283.66,pending
MRC-100308,Copper Consulting,Jason,Rodriguez,jason.rodriguez@copper-example.com,,Spring,TX,77373,2021-06-19,1899.23,pending
MRC-101265,Redstone Plumbing,Robert,Anderson,robert.anderson@redstone-example.com,(913) 621-8627,Portland,OR,97201,,693.13,churned
MRC-100706,Granite Consulting,James,Martin,james.martin@granite-example.com,(593) 994-6253,Providence,RI,2903,2024-06-30,125.37,active
MRC-100040,Redstone Cleaning,Michael,Rodriguez,michael.rodriguez@redstone-example.com,664-453-8958,Denver,CO,80202,2020-09-08,1576.15,churned
MRC-101412,Copper Plumbing,Paul,Taylor,paul.taylor@copper-example.com,+1 694 577 3264,Phoenix,AZ,85001,2020-01-25,1274.89,pending
MRC-101248,Lakeside HVAC,Nancy,Lee,nancy.lee@lakeside-example.com,8059185551,Atlanta,GA,30303,2022-10-31,1507.35,active
MRC-100895,Redstone Printing,Emma,Thomas,emma.thomas@redstone-example.com,282-665-3253,Portland,OR,97201,2025-10-11,3263.0,active
MRC-101153,Lakeside Printing,Paul,Lee,paul.lee@lakeside-example.com,3404229268,Portland,OR,97201,2025-11-04,6464.45,churned
MRC-100178,Willow Roofing,Linda,Miller,linda.miller@willow-example.com,,Atlanta,GA,30303,2025-10-31,461.76,pending
MRC-100184,Bluebird Roofing,Olivia,Smith,olivia.smith@bluebird-example.com,(335) 206-9305,Denver,CO,80202,2025-07-10,636.1,pending
MRC-101938,Willow Roofing,Michael,Davis,michael.davis@willow-example.com,(293) 494-9470,Boston,MA,2108,2022-08-04,3038.87,active
MRC-101546,Lakeside Electric,Michael,Brown,michael.brown@lakeside-example.com,+1 303 411 9772,Chicago,IL,60601,2022-08-25,1666.58,pending
MRC-100195,Prairie Printing,Linda,Wilson,linda.wilson@prairie-example.com,2148767807,Houston,tx,77002,2023-11-24,4436.12,churned
MRC-101560,Summit Cleaning,Daniel,Brown,daniel.brown@summit-example.com,4449662203,Providence,RI,2903,2021-08-20,7290.1,churned
MRC-100782,Harbor Consulting,Michael,Jones,michael.jones@harbor-example.com,3082945867,Portland,OR,97201,2023-04-09,1067.26,Churned
MRC-101854,Redstone Bakery,Jason,Rodriguez,jason.rodriguez@redstone-example.com,(688) 351-8755,Newark,NJ,07102,2025-06-25,2438.97,active
MRC-101315,Harbor Printing,Karen,Thomas,karen.thomas@harbor-example.com,4332044618,Portland,or,97201,2025-03-18,18875.92,pending
MRC-100043,Copper Electric,Maria,Williams,maria.williams@copper-example.com,,Boston,MA,2108,2023-05-12,1561.8,active
MRC-101454,Redstone HVAC,Mark,Jackson,mark.jackson@redstone-example.com,,Boston,MA,2108,2023-11-02,3619.1,churned
MRC-101857,Ironwood Plumbing,David,Thomas,david.thomas@ironwood-example.com,,Portland,OR,,2024-11-20,9086.71,churned
MRC-100110,Lakeside Cleaning,Jason,Taylor,jason.taylor@lakeside-example.com,4084605774,Portland,or,97201,2021-07-05,11284.49,pending
MRC-101789,Harbor Plumbing,Laura,Garcia,laura.garcia@harbor-example.com,,Portland,OR,97201,2024-08-19,7107.02,pending
MRC-100557,Copper Logistics,Daniel,Moore,daniel.moore@copper-example.com,(738) 540-9686,Boston,MA,02108,2020-04-22,173.51,churned
MRC-101798,Prairie Auto Repair,Sarah,Thomas,sarah.thomas@prairie-example.com,,Houston,TX,77002,2020-12-06,2059.23,active
MRC-200012,REDSTONE ROOFING,SOPHIA,Smith,sophia.smith@redstone-example.com,634-497-8599,Newark,NJ,7102,2022-03-31,1147.12,pending
MRC-101327,Pioneer Plumbing,Mark,Martin,mark.martin@pioneer-example.com,+1 950 952 1918,Portland,OR,97201,2021-11-01,3214.08,pending
MRC-101825,Copper HVAC,Brian,Smith,brian.smith@copper-example.com,+1 255 484 7163,Atlanta,GA,30303,,289.83,Churned
MRC-101339,Granite Plumbing,Sarah,Jones,sarah.jones@granite-example.com,+1 613 897 8154,Denver,co,80202,2022-04-06,935.04,churned
MRC-101891,Granite Landscaping,Brian,Hall,brian.hall@granite-example.com,820-693-7604,Phoenix,AZ,85001,2022-11-06,1206.97,active
MRC-100317,Summit Logistics,Maria,Jackson,maria.jackson@summit-example.com,+1 784 901 5157,Spring,TX,,2021-11-25,2086.7,CHURNED
MRC-101098,Harbor Electric,Paul,Garcia,paul.garcia@harbor-example.com,8613825184,Chicago,IL,60601,2021-02-14,2106.55,pending
MRC-101155,Harbor HVAC,Sophia,Hall,sophia.hall@harbor-example.com,(294) 755-7166,Houston,Tex,77002,2022-06-05,-616.33,Churned
MRC-100887,Ironwood Logistics,Anna,Williams,,(440) 745-3119,Atlanta,GA,30303,2024-04-03,661.46,active
MRC-101625,Redstone Bakery,Maria,Martinez,maria.martinez@redstone-example.com,+1 314 970 6838,Phoenix,AZ,85001,2020-12-03,2616.94,active
MRC-101236,Bluebird Electric,Mark,Rodriguez,mark.rodriguez@bluebird-example.com,+1 885 372 4091,Spring,TX,77373,2023-02-13,574.08,pending
MRC-100875,Pioneer Cleaning,Robert,Garcia,robert.garcia@pioneer-example.com,6476991565,Chicago,il,60601,2023-07-10,9249.43,active
MRC-100793,Lakeside Printing,Jason,Garcia,jason.garcia@lakeside-example.com,8826283644,Phoenix,AZ,85001,2023-07-26,2208.41,Pending
MRC-100145,Granite Bakery,Maria,Walker,maria.walker@granite-example.com,(804) 560-3628,Spring,TX,77373,2025-01-22,338.6,pending
MRC-101548,Willow Plumbing,Anna,Lee,anna.lee@willow-example.com,(321) 486-6924,Spring,TX,77373,2019-01-01,751.46,pending
MRC-101045,Ironwood Bakery,Paul,Wilson,paul.wilson@ironwood-example.com,,Portland,OR,97201,2022-10-20,2322.32,active
MRC-100616,Copper Auto Repair,Robert,Johnson,,(987) 378-1475,Atlanta,GA,30303,2022-02-01,2448.44,churned
MRC-101415,Pioneer Plumbing,Nancy,Jones,nancy.jones@pioneer-example.com,5139278348,Spring,TX,77373,2020-07-18,329.99,PENDING
MRC-101165,Harbor Cleaning,Sarah,Smith,sarah.smith@harbor-example.com,(877) 702-2070,Chicago,il,60601,2021-09-12,859.56,churned
MRC-200008,CEDAR ROOFING,ROBERT,Thomas,robert.thomas@cedar-example.com,(553) 714-9402,Chicago,IL,60601,2023-06-08,1618.27,pending
MRC-101715,Pioneer Printing,Anna,Jones,anna.jones@pioneer-example.com,(619) 422-2612,Phoenix,AZ,85001,2023-05-12,348.64,active
MRC-101955,Redstone Bakery,,Walker,david.walker@redstone-example.com,6347365634,Houston,TX,77002,2025-09-06,532.04,churned
MRC-100539,Harbor Printing,Brian,Thomas,brian.thomas@harbor-example.com,9426053378,Portland,OR,97201,2025-03-29,584.96,Active
MRC-101501,Ironwood Cleaning,Mark,Rodriguez,mark.rodriguez@ironwood-example.com,282-312-3724,Newark,NJ,07102,2020-10-24,673.8,pending
MRC-101060,Bluebird Bakery,Jason,Martin,jason.martin@bluebird-example.com,,Atlanta,GA,30303,2024-02-04,12429.62,CHURNED
MRC-101252,Willow Cleaning,,Thomas,paul.thomas@willow-example.com,+1 658 953 4933,Boston,ma,2108,2025-07-23,125.84,CHURNED
MRC-100474,Summit Electric,Olivia,Thomas,olivia.thomas@summit-example.com,5912579646,Spring,TX,77373,2022-06-21,404.89,pending
MRC-100271,Summit Roofing,Emma,Wilson,emma.wilson@summit-example.com,+1 263 701 4758,Phoenix,AZ,85001,2020-03-27,589.72,active
MRC-101909,Harbor Logistics,Maria,Martinez,,+1 562 481 4470,Phoenix,AZ,85001,2024-11-03,8879.32,Active
MRC-100788,Lakeside Cleaning,Michael,Martinez,michael.martinez@lakeside-example.com,2665659497,Denver,co,80202,2025-04-10,377.49,churned
MRC-101484,Granite Printing,Mark,Brown,mark.brown@granite-example.com,9168246266,Chicago,IL,60601,2020-04-22,6383.75,active
MRC-100704,Redstone Plumbing,Robert,Moore,robert.moore@redstone-example.com,925-900-6453,Denver,CO,80202,2023-03-06,1478.32,active
MRC-101608,Lakeside Printing,Daniel,Rodriguez,daniel.rodriguez@lakeside-example.com,534-520-5981,Phoenix,AZ,85001,2020-08-05,244.69,active
MRC-101201,Willow Catering,Sophia,Johnson,sophia.johnson@willow-example.com,(889) 250-4342,Spring,TX,77373,2022-11-07,288.37,Active
MRC-101329,Summit Auto Repair,Anna,Brown,anna.brown@summit-example.com,719-537-8704,Newark,NJ,07102,2022-09-15,6631.81,pending
MRC-100514,Pioneer Electric,David,Martin,david.martin@pioneer-example.com,+1 739 782 6457,Chicago,IL,60601,2023-02-11,1151.08,churned
MRC-101738,Ironwood Logistics,Sophia,Johnson,sophia.johnson@ironwood-example.com,(623) 277-6906,Chicago,IL,,2023-07-07,1892.77,churned
MRC-100622,Prairie HVAC,Anna,Rodriguez,anna.rodriguez@prairie-example.com,,Spring,tx,77373,2023-07-05,885.7,pending
MRC-101999,Cedar Roofing,Robert,Thomas,robert.thomas@cedar-example.com,(553) 714-9402,Chicago,IL,60601,2023-06-08,1618.27,pending
MRC-101977,Willow Cleaning,Emma,Johnson,emma.johnson@willow-example.com,358-272-9181,Phoenix,AZ,85001,2023-03-17,2200.01,active
MRC-101464,Copper Auto Repair,Olivia,Smith,olivia.smith@copper-example.com,748-344-7736,Newark,NJ,07102,2019-01-15,5250.69,CHURNED
MRC-101115,Summit Printing,James,Lee,james.lee@summit-example.com,9503921315,Spring,TX,77373,2022-08-13,3886.44,pending
MRC-101050,Prairie Plumbing,James,Johnson,james.johnson@prairie-example.com,+1 592 913 9647,Portland,OR,97201,2022-10-17,1026.92,pending
MRC-101003,Cedar Landscaping,,Lee,kevin.lee@cedar-example.com,3183895113,Houston,TX,77002,2020-04-20,632.2,pending
MRC-100063,Summit HVAC,Sarah,Hall,sarah.hall@summit-example.com,817-404-2931,Boston,MA,2108,2021-06-10,9240.03,active
MRC-100566,Bluebird Plumbing,Mark,Moore,mark.moore@bluebird-example.com,(557) 767-7797,Atlanta,GA,30303,2021-08-02,859.3,pending
MRC-101915,Prairie Bakery,Emma,Thomas,emma.thomas@prairie-example.com,845-639-5291,Portland,OR,97201,2021-09-24,2468.2,active
MRC-101010,Copper Logistics,Daniel,Moore,,4785329936,Atlanta,GA,30303,2021-01-25,91.0,pending
MRC-200018,BLUEBIRD LANDSCAPING,LINDA,Williams,linda.williams@bluebird-example.com,940-333-2448,Houston,TX,77002,2022-08-22,985.42,ACTIVE
MRC-100435,Copper Roofing,Jason,Jackson,jason.jackson@copper-example.com,(839) 664-5924,Providence,RI,02903,2019-07-01,8628.56,pending
MRC-101032,Ironwood Plumbing,Anna,Williams,anna.williams@ironwood-example.com,+1 858 288 9136,Newark,NJ,7102,2022-11-21,121.15,churned
MRC-100377,Summit Plumbing,Brian,Garcia,brian.garcia@summit-example.com,+1 822 753 9083,Atlanta,GA,30303,2020-10-19,9859.39,active
MRC-100572,Summit Plumbing,Anna,Williams,anna.williams@summit-example.com,331-379-7771,Denver,CO,80202,2020-01-21,578.82,churned
MRC-101073,Cedar Roofing,Robert,Martin,robert.martin@cedar-example.com,2377863223,Spring,TX,77373,2022-06-11,4218.68,active
MRC-100818,Willow Auto Repair,Anna,Williams,anna.williams@willow-example.com,+1 479 994 6213,Providence,RI,02903,2020-10-15,1949.69,Pending
MRC-101875,Redstone Electric,Linda,Martin,linda.martin@redstone-example.com,(596) 411-5276,Providence,RI,2903,2025-02-20,2936.03,active
